,ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2
38287,81375904,10/27/2020,5439641,29787.0,157946.0,549.0,4904046.0,38116.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38288,81684148,10/28/2020,5468270,28629.0,158456.0,510.0,4934548.0,30502.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38289,82014908,10/29/2020,5494376,26106.0,158969.0,513.0,4934548.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38290,82014911,10/30/2020,5516658,22282.0,159477.0,508.0,4966264.0,31716.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38291,82014914,10/31/2020,5535605,18947.0,159884.0,407.0,4972898.0,6634.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38292,82014917,11/01/2020,5545705,10100.0,160074.0,190.0,4980942.0,8044.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38293,82014921,11/02/2020,5554206,8501.0,160253.0,179.0,4966403.0,-14539.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38294,82014924,11/03/2020,5566049,11843.0,160496.0,243.0,5028216.0,61813.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38295,82014927,11/04/2020,5590025,23976.0,161106.0,610.0,5028216.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38296,82376292,11/05/2020,5614258,24233.0,161779.0,673.0,5064344.0,36128.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38297,82703702,11/06/2020,5632505,18247.0,162035.0,256.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38298,84547431,11/07/2020,5653561,21056.0,162269.0,234.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38299,84845717,11/08/2020,5664115,10554.0,162397.0,128.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38300,85278688,11/09/2020,5675032,10917.0,162628.0,231.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38301,85774421,11/10/2020,5700044,25012.0,162829.0,201.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38302,86096104,11/11/2020,5748375,48331.0,163373.0,544.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38303,86358454,11/12/2020,5781582,33207.0,164281.0,908.0,5064344.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38304,86741786,11/13/2020,5810652,29070.0,164737.0,456.0,5267567.0,203223.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38305,87045362,11/14/2020,5848959,38307.0,165658.0,921.0,5291511.0,23944.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38306,87045373,11/15/2020,5863093,14134.0,165798.0,140.0,5291511.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38307,87636488,11/16/2020,5876464,13371.0,166014.0,216.0,5322466.0,30955.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38308,87903706,11/17/2020,5911758,35294.0,166699.0,685.0,5361592.0,39126.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38309,88178910,11/18/2020,5945849,34091.0,167455.0,756.0,5389863.0,28271.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38310,88433962,11/19/2020,5981767,35918.0,168061.0,606.0,5407498.0,17635.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38311,88433976,11/20/2020,6020164,38397.0,168613.0,552.0,5422102.0,14604.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38312,88750745,11/21/2020,6052786,32622.0,168989.0,376.0,5429158.0,7056.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38313,89048369,11/22/2020,6071401,18615.0,169183.0,194.0,5432505.0,3347.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38314,89430374,11/23/2020,6087608,16207.0,169485.0,302.0,5445095.0,12590.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38315,89755830,11/24/2020,6118708,31100.0,170115.0,630.0,5445095.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38316,90060234,11/25/2020,6166606,47898.0,170769.0,654.0,5512847.0,67752.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38317,90279481,11/26/2020,6204220,37614.0,171460.0,691.0,5528599.0,15752.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38318,90648980,11/27/2020,6238350,34130.0,171974.0,514.0,5528599.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38319,91002384,11/28/2020,6290272,51922.0,172561.0,587.0,5562539.0,33940.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38320,91333198,11/29/2020,6314740,24468.0,172833.0,272.0,5578118.0,15579.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38321,91680426,11/30/2020,6335878,21138.0,173120.0,287.0,5601804.0,23686.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38322,92018601,12/01/2020,6386787,50909.0,173817.0,697.0,5656498.0,54694.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38323,92427390,12/02/2020,6436650,49863.0,174515.0,698.0,5698353.0,41855.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38324,92854518,12/03/2020,6487084,50434.0,175270.0,755.0,5698353.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38325,93166472,12/04/2020,6533968,46884.0,175964.0,694.0,5744369.0,46016.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38326,93166474,12/05/2020,6577177,43209.0,176628.0,664.0,5744369.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38327,93166477,12/06/2020,6603540,26363.0,176941.0,313.0,5776182.0,31813.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38328,94173312,12/07/2020,6623911,20371.0,177317.0,376.0,5801067.0,24885.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38329,94557769,12/08/2020,6674999,51088.0,178159.0,842.0,5801067.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38330,94859444,12/09/2020,6728452,53453.0,178995.0,836.0,5901511.0,100444.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38331,95171811,12/10/2020,6781799,53347.0,179765.0,770.0,5931777.0,30266.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38332,95536139,12/11/2020,6836227,54428.0,180437.0,672.0,5954745.0,22968.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38333,95855867,12/12/2020,6880127,43900.0,181123.0,686.0,5954745.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38334,95855892,12/13/2020,6901952,21825.0,181402.0,279.0,5982953.0,28208.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38335,96227546,12/14/2020,6927145,25193.0,181835.0,433.0,5982953.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38336,96875607,12/15/2020,6970034,42889.0,182799.0,964.0,6016085.0,33132.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38337,97212174,12/16/2020,7040608,70574.0,183735.0,936.0,6067862.0,51777.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38338,97559154,12/17/2020,7110434,69826.0,184827.0,1092.0,6177702.0,109840.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38339,97559158,12/18/2020,7162978,52544.0,185650.0,823.0,6177702.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38340,97931775,12/19/2020,7213155,50177.0,186356.0,706.0,6222764.0,45062.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38341,97931794,12/20/2020,7238600,25445.0,186764.0,408.0,6222764.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38342,98993010,12/21/2020,7263619,25019.0,187291.0,527.0,6245801.0,23037.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38343,99361197,12/22/2020,7318821,55202.0,188259.0,968.0,6354972.0,109171.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38344,99710495,12/23/2020,7365517,46696.0,189220.0,961.0,6354972.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38345,100087321,12/24/2020,7423945,58428.0,189982.0,762.0,6448740.0,93768.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38346,100087338,12/25/2020,7448560,24615.0,190488.0,506.0,6459335.0,10595.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38347,100502448,12/26/2020,7465806,17246.0,190795.0,307.0,6475466.0,16131.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38348,101238120,12/27/2020,7484285,18479.0,191139.0,344.0,6515370.0,39904.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38349,101238125,12/28/2020,7504833,20548.0,191570.0,431.0,6568898.0,53528.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38350,101761024,12/29/2020,7563551,58718.0,192681.0,1111.0,6647538.0,78640.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38351,102053481,12/30/2020,7619200,55649.0,193875.0,1194.0,6707781.0,60243.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38352,102484592,12/31/2020,7675973,56773.0,194949.0,1074.0,6707781.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38353,102859081,01/01/2021,7700578,24605.0,195411.0,462.0,6756284.0,48503.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38354,103571352,01/02/2021,7716405,15827.0,195725.0,314.0,6756284.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38355,103895803,01/03/2021,7733746,17341.0,196018.0,293.0,6813008.0,56724.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38356,103895807,01/04/2021,7753752,20006.0,196561.0,543.0,6875230.0,62222.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38357,104625791,01/05/2021,7810400,56648.0,197732.0,1171.0,6875230.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38358,104625795,01/06/2021,7873830,63430.0,198974.0,1242.0,6963407.0,88177.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38359,105377182,01/07/2021,7961673,87843.0,200498.0,1524.0,7036530.0,73123.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38360,105764863,01/08/2021,8013708,52035.0,201460.0,962.0,7096931.0,60401.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38361,106177630,01/09/2021,8075998,62290.0,202631.0,1171.0,7144011.0,47080.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38362,106219892,01/10/2021,8105790,29792.0,203100.0,469.0,7167651.0,23640.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38363,106809123,01/11/2021,8131612,25822.0,203580.0,480.0,7207483.0,39832.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38364,107034373,01/12/2021,8195637,64025.0,204690.0,1110.0,7207483.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38365,107708340,01/13/2021,8256536,60899.0,205964.0,1274.0,7273707.0,66224.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38366,108056137,01/14/2021,8324294,67758.0,207095.0,1131.0,7277195.0,3488.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38367,108407849,01/15/2021,8393492,69198.0,208246.0,1151.0,7339703.0,62508.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38368,108407854,01/16/2021,8455059,61567.0,209296.0,1050.0,7388784.0,49081.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38369,109049113,01/17/2021,8488099,33040.0,209847.0,551.0,7388784.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38370,109389336,01/18/2021,8511770,23671.0,210299.0,452.0,7411654.0,22870.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38371,109389339,01/19/2021,8573864,62094.0,211491.0,1192.0,7518846.0,107192.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38372,110117336,01/20/2021,8638249,64385.0,212831.0,1340.0,7518846.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38373,110117342,01/21/2021,8697368,59119.0,214147.0,1316.0,7518846.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38374,110752633,01/22/2021,8753920,56552.0,215243.0,1096.0,7580741.0,61895.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38375,110752652,01/23/2021,8816254,62334.0,216445.0,1202.0,7628438.0,47697.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38376,111375975,01/24/2021,8844577,28323.0,217037.0,592.0,7628438.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38377,111700766,01/25/2021,8871393,26816.0,217664.0,627.0,7653770.0,25332.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38378,112004612,01/26/2021,8933356,61963.0,218878.0,1214.0,7798655.0,144885.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38379,112004621,01/27/2021,8996876,63520.0,220161.0,1283.0,7798655.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38380,112341010,01/28/2021,9058687,61811.0,221547.0,1386.0,7923794.0,125139.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38381,112938621,01/29/2021,9118513,59826.0,222666.0,1119.0,7923794.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38382,112938637,01/30/2021,9176975,58462.0,223945.0,1279.0,7998246.0,74452.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38383,113286529,01/31/2021,9204731,27756.0,224504.0,559.0,8027042.0,28796.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38384,113286575,02/01/2021,9229322,24591.0,225099.0,595.0,8077967.0,50925.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38385,113965252,02/02/2021,9283418,54096.0,226309.0,1210.0,8077967.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38386,114293494,02/03/2021,9339420,56002.0,227563.0,1254.0,8160929.0,82962.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38387,114530133,02/04/2021,9396293,56873.0,228795.0,1232.0,8236864.0,75935.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38388,114855384,02/05/2021,9447165,50872.0,230034.0,1239.0,8291763.0,54899.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38389,115545445,02/06/2021,9497795,50630.0,231012.0,978.0,8363677.0,71914.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38390,115545448,02/07/2021,9524640,26845.0,231534.0,522.0,8397187.0,33510.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38391,116810332,02/08/2021,9548079,23439.0,232170.0,636.0,8447645.0,50458.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38392,117418446,02/09/2021,9599565,51486.0,233520.0,1350.0,8447645.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38393,117418452,02/10/2021,9659167,59602.0,234850.0,1330.0,8523462.0,75817.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38394,118028235,02/11/2021,9713909,54742.0,236201.0,1351.0,8596130.0,72668.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38395,118655923,02/12/2021,9765455,51546.0,237489.0,1288.0,8643693.0,47563.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38396,118655924,02/13/2021,9809754,44299.0,238532.0,1043.0,8678327.0,34634.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38397,118991584,02/14/2021,9834513,24759.0,239245.0,713.0,8745424.0,67097.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38398,119168175,02/15/2021,9866710,32197.0,239773.0,528.0,8805239.0,59815.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38399,119339610,02/16/2021,9921981,55271.0,240940.0,1167.0,8805239.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38400,119512232,02/17/2021,9978747,56766.0,242090.0,1150.0,8950450.0,145211.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38401,119685330,02/18/2021,10030626,51879.0,243457.0,1367.0,8995246.0,44796.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38402,119685331,02/19/2021,10081676,51050.0,244765.0,1308.0,8995246.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38403,120026430,02/20/2021,10139148,57472.0,245977.0,1212.0,9029159.0,33913.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38404,120026431,02/21/2021,10168174,29026.0,246504.0,527.0,9067939.0,38780.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38405,120381295,02/22/2021,10195160,26986.0,247143.0,639.0,9095483.0,27544.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38406,120547297,02/23/2021,10257875,62715.0,248529.0,1386.0,9215164.0,119681.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38407,120547300,02/24/2021,10324463,66588.0,249957.0,1428.0,9215164.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38408,120701487,02/25/2021,10390461,65998.0,251498.0,1541.0,9281018.0,65854.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38409,120857187,02/26/2021,10455630,65169.0,252835.0,1337.0,9323696.0,42678.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38410,121198138,02/27/2021,10517232,61602.0,254221.0,1386.0,9386440.0,62744.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38411,121362072,02/28/2021,10551259,34027.0,254942.0,721.0,9411033.0,24593.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38412,121516330,03/01/2021,10587001,35742.0,255720.0,778.0,9411033.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38413,121516333,03/02/2021,10646926,59925.0,257361.0,1641.0,9457100.0,46067.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38414,121670999,03/03/2021,10718630,71704.0,259271.0,1910.0,9527173.0,70073.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38415,121978989,03/04/2021,10793732,75102.0,260970.0,1699.0,9591590.0,64417.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38416,121978993,03/05/2021,10869227,75495.0,262770.0,1800.0,9637020.0,45430.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38417,122273051,03/06/2021,10938836,69609.0,264325.0,1555.0,9671410.0,34390.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38418,122570242,03/07/2021,11019344,80508.0,265411.0,1086.0,9757178.0,85768.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38419,122758901,03/08/2021,11051665,32321.0,266398.0,987.0,9757178.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38420,122959328,03/09/2021,11122429,70764.0,268370.0,1972.0,9782320.0,25142.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38421,122959329,03/10/2021,11202305,79876.0,270656.0,2286.0,9843218.0,60898.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38422,123357657,03/11/2021,11277717,75412.0,272889.0,2233.0,9958566.0,115348.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38423,123357661,03/12/2021,11363380,85663.0,275105.0,2216.0,9958566.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38424,123494187,03/13/2021,11439558,76178.0,277102.0,1997.0,10000980.0,42414.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38425,123729100,03/14/2021,11483370,43812.0,278229.0,1127.0,10036947.0,35967.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38426,123729111,03/15/2021,11519609,36239.0,279286.0,1057.0,10063808.0,26861.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38427,123863799,03/16/2021,11603535,83926.0,282127.0,2841.0,10111954.0,48146.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38428,124005445,03/17/2021,11693838,90303.0,284775.0,2648.0,10204541.0,92587.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38429,124005448,03/18/2021,11780820,86982.0,287499.0,2724.0,10287057.0,82516.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38430,124005451,03/19/2021,11871390,90570.0,290314.0,2815.0,10339432.0,52375.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38431,124005454,03/20/2021,11950459,79069.0,292752.0,2438.0,10383460.0,44028.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38432,124005457,03/21/2021,11998233,47774.0,294042.0,1290.0,10419393.0,35933.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38433,124005460,03/22/2021,12047526,49293.0,295425.0,1383.0,10449933.0,30540.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38434,124072951,03/23/2021,12051619,4093.0,295685.0,260.0,10507995.0,58062.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38435,124091102,03/24/2021,12136615,84996.0,298843.0,3158.0,10601658.0,93663.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38436,124094236,03/25/2021,12227179,90564.0,301087.0,2244.0,10689646.0,87988.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38437,124195418,03/30/2021,12664058,87376.0,317936.0,3370.0,11074483.0,76967.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38438,124324969,03/31/2021,12839844,175786.0,317936.0,0.0,11074483.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38439,125464973,04/01/2021,12910082,70238.0,325284.0,7348.0,11239099.0,164616.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38440,125722456,04/02/2021,12953597,43515.0,328206.0,2922.0,11239099.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38441,125959612,04/03/2021,12984956,31359.0,330193.0,1987.0,11276628.0,37529.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38442,126209070,04/04/2021,13013601,28645.0,331433.0,1240.0,11305746.0,29118.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38443,126445127,04/05/2021,13100580,86979.0,332752.0,1319.0,11357521.0,51775.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38444,126682932,04/06/2021,13193205,92625.0,336947.0,4195.0,11436189.0,78668.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38445,126682933,04/07/2021,13279857,86652.0,340776.0,3829.0,11558784.0,122595.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38446,127168068,04/08/2021,13373174,93317.0,345025.0,4249.0,11664158.0,105374.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38447,127424811,04/09/2021,13445006,71832.0,348718.0,3693.0,11732193.0,68035.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38448,127673065,04/10/2021,13482023,37017.0,351334.0,2616.0,11838564.0,106371.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38449,127909927,04/11/2021,13517808,35785.0,353137.0,1803.0,11880803.0,42239.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38450,128131244,04/12/2021,13599994,82186.0,354617.0,1480.0,11957068.0,76265.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38451,128409069,04/13/2021,13673507,73513.0,358425.0,3808.0,11957068.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38452,128692457,04/14/2021,13746681,73174.0,361884.0,3459.0,12170771.0,213703.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38453,128946296,04/15/2021,13832455,85774.0,365444.0,3560.0,12236295.0,65524.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38454,128946297,04/16/2021,13900091,67636.0,368749.0,3305.0,12236295.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38455,129463417,04/17/2021,13943071,42980.0,371678.0,2929.0,12344861.0,108566.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38456,129723933,04/18/2021,13973695,30624.0,373335.0,1657.0,12391599.0,46738.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38457,129982613,04/19/2021,14043076,69381.0,374682.0,1347.0,12391599.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38458,130252773,04/20/2021,14122795,79719.0,378003.0,3321.0,12561689.0,170090.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38459,130511157,04/21/2021,14167973,45178.0,381475.0,3472.0,12561689.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38460,130759368,04/22/2021,14237078,69105.0,383502.0,2027.0,12646132.0,84443.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38461,131026839,04/23/2021,14308215,71137.0,386416.0,2914.0,12673785.0,27653.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38462,131026840,04/24/2021,14340787,32572.0,389492.0,3076.0,12766772.0,92987.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38463,131299167,04/25/2021,14369423,28636.0,390797.0,1305.0,12766772.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38464,131808346,04/26/2021,14441563,72140.0,391936.0,1139.0,12879051.0,112279.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38465,132073615,04/27/2021,14521289,79726.0,395022.0,3086.0,12992442.0,113391.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38466,132326006,04/28/2021,14590678,69389.0,398185.0,3163.0,12992442.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38467,132562152,04/29/2021,14659011,68333.0,401186.0,3001.0,13152118.0,159676.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38468,132779704,04/30/2021,14725975,66964.0,403781.0,2595.0,13194538.0,42420.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38469,133035628,05/01/2021,14754910,28935.0,406437.0,2656.0,13194538.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38470,133035629,05/02/2021,14779529,24619.0,407639.0,1202.0,13242665.0,48127.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38471,133536240,05/03/2021,14856888,77359.0,408622.0,983.0,13336476.0,93811.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38472,133774478,05/04/2021,14930183,73295.0,411588.0,2966.0,13442996.0,106520.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38473,134020568,05/05/2021,15003563,73380.0,414399.0,2811.0,13442996.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38474,134020570,05/06/2021,15082449,78886.0,416949.0,2550.0,13529572.0,86576.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38475,134352589,05/07/2021,15145879,63430.0,419114.0,2165.0,13529572.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38476,134423379,05/08/2021,15184790,38911.0,421316.0,2202.0,13677668.0,148096.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38477,134766610,05/09/2021,15209990,25200.0,422340.0,1024.0,13677668.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38478,135024914,05/10/2021,15282705,72715.0,423229.0,889.0,13759125.0,81457.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38479,135278148,05/11/2021,15359397,76692.0,425540.0,2311.0,13847191.0,88066.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38480,135523335,05/12/2021,15433989,74592.0,428034.0,2494.0,13847191.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38481,135767325,05/13/2021,15519525,85536.0,430417.0,2383.0,13924217.0,77026.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38482,136049651,05/14/2021,15586534,67009.0,432628.0,2211.0,13979329.0,55112.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38483,136284303,05/15/2021,15627475,40941.0,434715.0,2087.0,13979329.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38484,136516202,05/16/2021,15657391,29916.0,435751.0,1036.0,14097287.0,117958.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38485,136753299,05/17/2021,15732836,75445.0,436537.0,786.0,14097287.0,0.0,-10.7768,-53.06805,BR,BRA,Brazil,,
38486,136979854,05/18/2021,15812055,79219.0,439050.0,2513.0,14152433.0,55146.0,-10.7768,-53.06805,BR,BRA,Brazil,,
